idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode
34960,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2574,RGB
65674,77,titian,6,portrait,11,High_Renaissance,1382,1680,RGB
34989,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2128,1382,RGB
50890,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3590,RGB
67933,0,Unknown Artist,10,Unknown Genre,4,Baroque,2278,1382,RGB
50967,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1774,RGB
27250,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,1551,RGB
30577,24,leonardo-da-vinci,8,sketch_and_study,8,Early_Renaissance,1382,1582,RGB
19983,24,leonardo-da-vinci,6,portrait,8,Early_Renaissance,1382,1982,RGB
80006,0,Unknown Artist,10,Unknown Genre,22,Rococo,1830,1382,RGB
48702,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,2246,1382,RGB
3772,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1902,RGB
61547,0,Unknown Artist,9,still_life,4,Baroque,2624,1382,RGB
72605,0,Unknown Artist,10,Unknown Genre,22,Rococo,1686,1382,RGB
43094,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2239,1382,RGB
57009,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1757,RGB
42192,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1930,1382,RGB
55932,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2933,RGB
50895,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1718,RGB
78477,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1382,RGB
78524,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1494,1382,RGB
26400,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1887,RGB
10441,20,rembrandt,6,portrait,4,Baroque,1382,1710,RGB
62285,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1997,RGB
72962,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,1842,RGB
50133,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2109,RGB
29951,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1750,RGB
39768,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1867,RGB
74449,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2849,1382,RGB
1299,20,rembrandt,7,religious_painting,4,Baroque,1833,1382,RGB
56587,114,anthony-van-dyck,7,religious_painting,4,Baroque,2450,1382,RGB
38269,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1733,RGB
10886,20,rembrandt,6,portrait,4,Baroque,1382,1774,RGB
76027,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1420,RGB
29287,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1730,RGB
55055,0,Unknown Artist,2,genre_painting,22,Rococo,1960,1382,RGB
56558,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1842,1382,RGB
51392,0,Unknown Artist,6,portrait,22,Rococo,1382,1719,RGB
12221,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1876,RGB
33191,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1767,1382,RGB
49696,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
5376,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1844,RGB
73465,0,Unknown Artist,10,Unknown Genre,4,Baroque,1867,1382,RGB
31987,0,Unknown Artist,6,portrait,22,Rococo,1382,1690,RGB
47636,0,Unknown Artist,6,portrait,22,Rococo,1382,1837,RGB
62102,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,1824,RGB
55957,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1715,RGB
36884,24,leonardo-da-vinci,4,landscape,11,High_Renaissance,2070,1382,RGB
43009,0,Unknown Artist,6,portrait,22,Rococo,1382,2037,RGB
13274,20,rembrandt,6,portrait,4,Baroque,1382,1832,RGB
39758,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1683,RGB
79360,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1505,RGB
42304,80,peter-paul-rubens,7,religious_painting,4,Baroque,1382,1810,RGB
17992,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1753,RGB
44618,0,Unknown Artist,1,cityscape,4,Baroque,1830,1382,RGB
37216,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3325,RGB
30334,0,Unknown Artist,6,portrait,22,Rococo,1382,1737,RGB
40412,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,4110,RGB
19174,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1811,1382,RGB
20597,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,1790,RGB
38441,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1593,RGB
31371,0,Unknown Artist,8,sketch_and_study,4,Baroque,1382,1769,RGB
23329,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1773,1382,RGB
36069,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1867,RGB
20090,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1995,1382,RGB
21769,0,Unknown Artist,8,sketch_and_study,22,Rococo,2094,1382,RGB
36234,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
42991,0,Unknown Artist,6,portrait,22,Rococo,1382,1788,RGB
45961,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1916,1382,RGB
70313,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,2061,RGB
65258,0,Unknown Artist,6,portrait,4,Baroque,1382,2489,RGB
49406,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,3268,1382,RGB
36490,0,Unknown Artist,6,portrait,4,Baroque,1382,1919,RGB
24695,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1790,1382,RGB
79410,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1412,RGB
31788,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2669,RGB
56066,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3213,1382,RGB
76011,0,Unknown Artist,10,Unknown Genre,22,Rococo,1629,1382,RGB
47922,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2010,RGB
76337,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,2133,RGB
76786,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2224,1382,RGB
75183,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1610,RGB
9150,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1963,RGB
28127,110,joseph-wright,2,genre_painting,4,Baroque,1382,1736,RGB
18005,25,albrecht-durer,4,landscape,17,Northern_Renaissance,1760,1382,RGB
1543,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2273,RGB
69405,0,Unknown Artist,10,Unknown Genre,4,Baroque,1457,1382,RGB
71419,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1701,RGB
42841,69,raphael,7,religious_painting,11,High_Renaissance,1382,1414,RGB
33666,0,Unknown Artist,4,landscape,4,Baroque,2506,1382,RGB
76279,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1616,RGB
46384,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1841,1381,RGB
46027,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1793,1382,RGB
35947,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1714,RGB
63925,83,joshua-reynolds,6,portrait,22,Rococo,1382,1805,RGB
21854,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1863,RGB
21661,77,titian,2,genre_painting,11,High_Renaissance,1382,1963,RGB
32916,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1882,RGB
20435,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1750,RGB
22757,0,Unknown Artist,2,genre_painting,22,Rococo,1690,1382,RGB
46747,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1767,RGB
33545,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1795,RGB
21912,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,2022,RGB
6635,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1930,RGB
56738,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1943,RGB
69682,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1963,RGB
35949,0,Unknown Artist,2,genre_painting,4,Baroque,1660,1382,RGB
49043,58,pietro-perugino,6,portrait,11,High_Renaissance,1382,1681,RGB
46018,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2075,RGB
37466,0,Unknown Artist,7,religious_painting,22,Rococo,1798,1382,RGB
54692,0,Unknown Artist,2,genre_painting,4,Baroque,1912,1382,RGB
54861,0,Unknown Artist,2,genre_painting,22,Rococo,1664,1382,RGB
51354,0,Unknown Artist,6,portrait,4,Baroque,1382,2468,RGB
26835,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1565,RGB
24940,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2055,RGB
22469,0,Unknown Artist,6,portrait,4,Baroque,1382,1818,RGB
48622,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2062,RGB
56123,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,1985,RGB
62473,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,2075,RGB
56209,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1672,1382,RGB
62570,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1917,RGB
42420,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1914,RGB
78527,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2170,1382,RGB
6055,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2254,RGB
80520,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1991,1382,RGB
9015,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1896,RGB
18062,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,2236,RGB
53736,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1849,RGB
71473,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1818,RGB
57151,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1817,RGB
72258,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1842,RGB
78474,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2306,1382,RGB
30307,0,Unknown Artist,6,portrait,22,Rococo,1382,1753,RGB
45639,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1794,1382,RGB
20241,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1671,1382,RGB
7890,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1381,1960,RGB
24752,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2126,RGB
56378,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1785,RGB
56982,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1782,RGB
35177,69,raphael,7,religious_painting,11,High_Renaissance,1382,1692,RGB
22824,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1779,RGB
49682,110,joseph-wright,6,portrait,4,Baroque,1382,1740,RGB
29782,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2048,RGB
39407,0,Unknown Artist,6,portrait,4,Baroque,1381,1627,RGB
41217,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1677,RGB
19242,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,1928,RGB
47713,83,joshua-reynolds,6,portrait,22,Rococo,1382,1739,RGB
62523,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,1775,RGB
80071,0,Unknown Artist,10,Unknown Genre,22,Rococo,1645,1382,RGB
45865,87,michelangelo,5,nude_painting,11,High_Renaissance,1382,2126,RGB
51452,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1983,RGB
17752,20,rembrandt,6,portrait,4,Baroque,1382,1787,RGB
21791,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1641,RGB
44787,0,Unknown Artist,6,portrait,4,Baroque,1382,1621,RGB
56279,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2272,RGB
62694,0,Unknown Artist,3,illustration,4,Baroque,1382,1792,RGB
76557,0,Unknown Artist,10,Unknown Genre,4,Baroque,2073,1382,RGB
26706,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,1691,RGB
23711,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,2693,1382,RGB
36455,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,2828,1382,RGB
19732,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1819,RGB
78733,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,2731,RGB
69384,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1649,RGB
9832,20,rembrandt,6,portrait,4,Baroque,1382,1832,RGB
76706,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1488,1382,RGB
34815,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2176,RGB
19982,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1834,RGB
37452,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1921,RGB
65222,0,Unknown Artist,6,portrait,22,Rococo,1382,1731,RGB
64810,0,Unknown Artist,6,portrait,22,Rococo,1382,2103,RGB
69747,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2046,1382,RGB
21376,0,Unknown Artist,6,portrait,22,Rococo,1382,1808,RGB
57017,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1793,RGB
21902,0,Unknown Artist,2,genre_painting,11,High_Renaissance,1382,1622,RGB
39070,87,michelangelo,7,religious_painting,11,High_Renaissance,1382,1517,RGB
17957,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1902,RGB
29289,69,raphael,2,genre_painting,11,High_Renaissance,1911,1382,RGB
39920,69,raphael,7,religious_painting,11,High_Renaissance,2253,1382,RGB
24286,0,Unknown Artist,2,genre_painting,4,Baroque,1982,1382,RGB
55683,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1818,RGB
17673,20,rembrandt,7,religious_painting,4,Baroque,1810,1382,RGB
27008,0,Unknown Artist,6,portrait,4,Baroque,1382,1681,RGB
36768,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1545,RGB
51453,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1896,RGB
51778,24,leonardo-da-vinci,7,religious_painting,11,High_Renaissance,1382,1845,RGB
34666,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3032,1382,RGB
32141,0,Unknown Artist,6,portrait,4,Baroque,1382,2100,RGB
73409,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2878,RGB
64780,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1741,RGB
30750,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1932,RGB
56523,77,titian,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2539,RGB
57032,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1954,1382,RGB
26130,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1440,RGB
39971,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2245,1382,RGB
36772,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1683,RGB
31810,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1600,RGB
62329,24,leonardo-da-vinci,8,sketch_and_study,8,Early_Renaissance,1382,2157,RGB
45186,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,4064,RGB
25694,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1993,1382,RGB
64762,117,hans-holbein-the-younger,6,portrait,17,Northern_Renaissance,1382,1721,RGB
5605,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,1747,RGB
65195,0,Unknown Artist,6,portrait,22,Rococo,1382,1785,RGB
59052,121,el-greco,4,landscape,13,Mannerism_Late_Renaissance,2408,1382,RGB
46043,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,2288,1382,RGB
23324,0,Unknown Artist,6,portrait,22,Rococo,1382,1897,RGB
22682,0,Unknown Artist,6,portrait,22,Rococo,1382,2204,RGB
22161,77,titian,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2309,RGB
70100,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,3639,RGB
58190,0,Unknown Artist,1,cityscape,22,Rococo,2566,1382,RGB
35863,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1842,RGB
22074,38,fra-angelico,7,religious_painting,8,Early_Renaissance,2254,1382,RGB
71788,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1685,1382,RGB
25128,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1859,RGB
57466,87,michelangelo,5,nude_painting,11,High_Renaissance,1382,2117,RGB
33864,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,4148,RGB
69894,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2034,RGB
38134,0,Unknown Artist,6,portrait,22,Rococo,1382,1787,RGB
36074,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2046,RGB
64591,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1707,RGB
35588,0,Unknown Artist,6,portrait,22,Rococo,1382,1667,RGB
61525,0,Unknown Artist,9,still_life,22,Rococo,1697,1382,RGB
4906,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1844,RGB
58236,0,Unknown Artist,1,cityscape,22,Rococo,1881,1382,RGB
32622,83,joshua-reynolds,6,portrait,22,Rococo,1382,1716,RGB
34721,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1964,RGB
6379,20,rembrandt,10,Unknown Genre,4,Baroque,1382,1718,RGB
56719,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1757,RGB
5882,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1827,RGB
57111,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
45965,0,Unknown Artist,6,portrait,4,Baroque,1382,1935,RGB
27130,0,Unknown Artist,4,landscape,4,Baroque,1804,1382,RGB
48753,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1916,RGB
73373,0,Unknown Artist,10,Unknown Genre,22,Rococo,2049,1382,RGB
70762,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,2820,RGB
56703,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1609,RGB
56242,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1645,1382,RGB
23117,77,titian,7,religious_painting,11,High_Renaissance,1382,1730,RGB
47763,0,Unknown Artist,6,portrait,4,Baroque,1382,1756,RGB
35737,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2082,RGB
71628,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1737,RGB
18176,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1727,RGB
52655,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1733,1382,RGB
70723,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1547,RGB
44404,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1529,RGB
70726,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,2236,RGB
78620,0,Unknown Artist,10,Unknown Genre,4,Baroque,2149,1382,RGB
79387,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1733,1382,RGB
76843,0,Unknown Artist,10,Unknown Genre,4,Baroque,1864,1382,RGB
20977,0,Unknown Artist,9,still_life,4,Baroque,2087,1382,RGB
51797,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,1832,RGB
36643,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1742,RGB
46459,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1725,RGB
30031,38,fra-angelico,7,religious_painting,8,Early_Renaissance,2204,1382,RGB
56055,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1685,RGB
23823,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,1855,RGB
80008,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,3142,RGB
11786,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1788,RGB
42645,0,Unknown Artist,6,portrait,22,Rococo,1534,1382,RGB
52344,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1867,RGB
56045,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1740,1382,RGB
30018,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,2302,1382,RGB
45857,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,1720,RGB
19628,87,michelangelo,7,religious_painting,11,High_Renaissance,2400,1382,RGB
30616,0,Unknown Artist,6,portrait,22,Rococo,1382,1748,RGB
30650,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1466,RGB
46971,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1766,RGB
63378,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1888,RGB
35638,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1983,1382,RGB
76368,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1433,1382,RGB
38936,0,Unknown Artist,6,portrait,22,Rococo,1382,1816,RGB
55991,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,2378,RGB
30707,0,Unknown Artist,9,still_life,22,Rococo,1382,1691,RGB
33628,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1719,1382,RGB
641,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,1816,RGB
30167,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,2140,1382,RGB
79367,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2017,1382,RGB
48225,69,raphael,8,sketch_and_study,11,High_Renaissance,1382,1957,RGB
32034,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1769,RGB
45203,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2364,RGB
30968,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1896,RGB
69842,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1963,RGB
42314,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1381,1830,RGB
35927,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1806,RGB
63696,0,Unknown Artist,6,portrait,22,Rococo,1382,1860,RGB
28867,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1869,RGB
34462,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1885,RGB
39489,0,Unknown Artist,6,portrait,22,Rococo,1382,1900,RGB
30459,0,Unknown Artist,7,religious_painting,22,Rococo,1382,1940,RGB
24554,77,titian,8,sketch_and_study,11,High_Renaissance,1382,1634,RGB
6924,20,rembrandt,6,portrait,4,Baroque,1382,1744,RGB
27364,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1828,1382,RGB
21610,61,bartolome-esteban-murillo,7,religious_painting,4,Baroque,1382,1955,RGB
25430,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1896,RGB
44399,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,1391,RGB
65133,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1735,RGB
8921,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1790,1382,RGB
63515,0,Unknown Artist,6,portrait,22,Rococo,1382,1679,RGB
29261,103,hans-memling,6,portrait,17,Northern_Renaissance,1382,1698,RGB
24275,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2153,RGB
70381,0,Unknown Artist,10,Unknown Genre,22,Rococo,1414,1382,RGB
25719,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1604,RGB
53210,0,Unknown Artist,2,genre_painting,4,Baroque,1890,1382,RGB
17607,20,rembrandt,2,genre_painting,4,Baroque,1382,1679,RGB
56848,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1733,1382,RGB
51437,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3882,1382,RGB
69596,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1477,RGB
9400,25,albrecht-durer,4,landscape,17,Northern_Renaissance,1387,1382,RGB
73882,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1581,RGB
69071,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1999,RGB
32281,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1642,RGB
64791,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1836,RGB
28224,0,Unknown Artist,2,genre_painting,4,Baroque,1617,1382,RGB
79376,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2903,RGB
41065,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2481,1382,RGB
70810,0,Unknown Artist,10,Unknown Genre,22,Rococo,2461,1382,RGB
68572,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,2008,RGB
24314,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1804,RGB
80536,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,3050,RGB
74510,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1642,RGB
27315,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2749,RGB
10893,20,rembrandt,10,Unknown Genre,4,Baroque,1382,1531,RGB
56873,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,3550,RGB
50124,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1735,RGB
73419,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,2045,1382,RGB
20623,0,Unknown Artist,6,portrait,22,Rococo,1643,1382,RGB
38972,0,Unknown Artist,9,still_life,4,Baroque,1414,1382,RGB
44083,69,raphael,7,religious_painting,11,High_Renaissance,1382,1697,RGB
17691,20,rembrandt,7,religious_painting,4,Baroque,1598,1382,RGB
67971,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1382,RGB
66020,80,peter-paul-rubens,6,portrait,4,Baroque,1843,1382,RGB
53691,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1745,RGB
51766,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1596,RGB
46473,0,Unknown Artist,6,portrait,22,Rococo,1382,1834,RGB
43652,0,Unknown Artist,2,genre_painting,22,Rococo,2037,1382,RGB
44769,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
32710,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2106,RGB
44369,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,3145,RGB
