source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre
Baroque,Rococo,0.8349311947822571,6267,22682,rembrandt,Unknown Artist,Unknown Genre,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8395454287528992,20022,22161,titian,titian,religious_painting,religious_painting
Baroque,Rococo,0.8623702526092529,26732,58190,Unknown Artist,Unknown Artist,cityscape,cityscape
High_Renaissance,Baroque,0.8260375261306763,23117,35863,titian,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8384881019592285,38019,71788,hieronymus-bosch,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.860281765460968,44218,57466,Unknown Artist,michelangelo,religious_painting,nude_painting
High_Renaissance,Northern_Renaissance,0.866159200668335,74349,33864,Unknown Artist,hieronymus-bosch,Unknown Genre,religious_painting
Early_Renaissance,High_Renaissance,0.8853411078453064,23441,69894,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8382164835929871,3112,38134,rembrandt,Unknown Artist,Unknown Genre,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8506478667259216,22121,64591,Unknown Artist,el-greco,portrait,portrait
Baroque,Rococo,0.8881136775016785,27827,35588,joseph-wright,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8779020309448242,21813,61525,Unknown Artist,Unknown Artist,still_life,still_life
High_Renaissance,Northern_Renaissance,0.8556082248687744,79382,4906,Unknown Artist,albrecht-durer,Unknown Genre,portrait
Baroque,Rococo,0.9022332429885864,78678,58236,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
Baroque,Rococo,0.8074062466621399,23518,32622,Unknown Artist,joshua-reynolds,genre_painting,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8384138345718384,26597,34721,titian,Unknown Artist,portrait,portrait
Northern_Renaissance,Baroque,0.7835044860839844,63400,6379,Unknown Artist,rembrandt,portrait,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8274887204170227,30880,56719,Unknown Artist,Unknown Artist,portrait,religious_painting
High_Renaissance,Northern_Renaissance,0.8508607149124146,75935,5882,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8295625448226929,22524,45965,Unknown Artist,Unknown Artist,portrait,portrait
Northern_Renaissance,Baroque,0.8671783804893494,62141,27130,hieronymus-bosch,Unknown Artist,sketch_and_study,landscape
Northern_Renaissance,Mannerism_Late_Renaissance,0.8101122379302979,40830,48753,Unknown Artist,el-greco,portrait,portrait
Northern_Renaissance,Rococo,0.8335579633712769,4099,73373,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Baroque,Rococo,0.8690670132637024,68091,70762,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,Mannerism_Late_Renaissance,0.8505024909973145,56202,56242,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8648899793624878,81086,23117,Unknown Artist,titian,Unknown Genre,religious_painting
Northern_Renaissance,Baroque,0.8498000502586365,41761,47763,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8667686581611633,50486,71628,titian,Unknown Artist,portrait,Unknown Genre
High_Renaissance,Northern_Renaissance,0.9047136902809143,64756,18176,Unknown Artist,albrecht-durer,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8897644877433777,76609,70723,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,Baroque,0.8703452348709106,21368,44404,Unknown Artist,Unknown Artist,landscape,genre_painting
Northern_Renaissance,Baroque,0.8586114645004272,21368,78620,Unknown Artist,Unknown Artist,landscape,Unknown Genre
Early_Renaissance,High_Renaissance,0.8440312147140503,51437,79387,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8972468376159668,56459,76843,paolo-veronese,Unknown Artist,religious_painting,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8227716088294983,78529,20977,Unknown Artist,Unknown Artist,Unknown Genre,still_life
High_Renaissance,Northern_Renaissance,0.8355652093887329,49546,51797,raphael,lucas-cranach-the-elder,portrait,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8129234313964844,47187,46459,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Mannerism_Late_Renaissance,Baroque,0.8888928294181824,39498,56055,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8360719084739685,74095,23823,Unknown Artist,lucas-cranach-the-elder,Unknown Genre,portrait
Mannerism_Late_Renaissance,Rococo,0.8705045580863953,55940,80008,tintoretto,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.8678554892539978,48655,11786,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8688669204711914,17601,42645,rembrandt,Unknown Artist,religious_painting,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.902376651763916,57024,52344,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8599094748497009,30562,45857,leonardo-da-vinci,michelangelo,sketch_and_study,sketch_and_study
Early_Renaissance,High_Renaissance,0.8389184474945068,68566,19628,Unknown Artist,michelangelo,Unknown Genre,religious_painting
Baroque,Rococo,0.8849621415138245,769,30616,rembrandt,Unknown Artist,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.80864018201828,52748,30650,leonardo-da-vinci,Unknown Artist,sketch_and_study,portrait
Northern_Renaissance,Rococo,0.839076578617096,4150,46971,albrecht-durer,Unknown Artist,portrait,sketch_and_study
High_Renaissance,Mannerism_Late_Renaissance,0.8452046513557434,37000,63378,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.8787388801574707,31718,76368,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8513311743736267,78588,38936,Unknown Artist,Unknown Artist,Unknown Genre,portrait
Early_Renaissance,High_Renaissance,0.9437524676322937,53035,55991,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Baroque,Rococo,0.838131844997406,44983,30707,Unknown Artist,Unknown Artist,still_life,still_life
Early_Renaissance,High_Renaissance,0.8717119693756104,56982,33628,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8589407801628113,27503,641,leonardo-da-vinci,albrecht-durer,sketch_and_study,sketch_and_study
Early_Renaissance,Northern_Renaissance,0.8612315654754639,34453,30167,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Northern_Renaissance,High_Renaissance,0.8606451749801636,69797,79367,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8850992321968079,30871,48225,Unknown Artist,raphael,sketch_and_study,sketch_and_study
Early_Renaissance,Northern_Renaissance,0.8718441128730774,55920,32034,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.9009520411491394,44164,45203,hieronymus-bosch,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9284946322441101,31432,30968,pietro-perugino,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8268767595291138,31152,69842,titian,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.8737295866012573,50194,42314,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8904657959938049,22846,35927,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Rococo,0.8922935128211975,37000,63696,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8646523952484131,35102,28867,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.9178819060325623,28008,34462,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Baroque,Rococo,0.8498179316520691,64594,39489,Unknown Artist,Unknown Artist,portrait,portrait
Mannerism_Late_Renaissance,Rococo,0.8734065294265747,46312,30459,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8727863430976868,30002,24554,Unknown Artist,titian,sketch_and_study,sketch_and_study
Mannerism_Late_Renaissance,Baroque,0.8410435318946838,40245,6924,titian,rembrandt,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8701125979423523,56737,27364,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Mannerism_Late_Renaissance,Baroque,0.9060695171356201,25145,21610,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.920783281326294,56753,25430,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8501297831535339,38461,44399,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8055838942527771,21104,65133,titian,titian,portrait,portrait
High_Renaissance,Northern_Renaissance,0.860686719417572,62128,8921,leonardo-da-vinci,albrecht-durer,sketch_and_study,sketch_and_study
High_Renaissance,Rococo,0.8638663291931152,46547,63515,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Northern_Renaissance,0.8610753417015076,49223,29261,Unknown Artist,hans-memling,portrait,portrait
Mannerism_Late_Renaissance,Rococo,0.9116796851158142,78496,70381,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.8931097388267517,56503,25719,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8476320505142212,21368,53210,Unknown Artist,Unknown Artist,landscape,genre_painting
High_Renaissance,Baroque,0.8844925761222839,40689,17607,leonardo-da-vinci,rembrandt,sketch_and_study,genre_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8870397806167603,56046,69596,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.8281386494636536,29648,9400,Unknown Artist,albrecht-durer,landscape,landscape
High_Renaissance,Northern_Renaissance,0.8242716789245605,56249,73882,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8809736967086792,70777,69071,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.8761011362075806,32165,32281,michelangelo,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8496919870376587,46629,64791,titian,tintoretto,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8168443441390991,48796,28224,Unknown Artist,Unknown Artist,portrait,genre_painting
Early_Renaissance,High_Renaissance,0.8888369202613831,29533,79376,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8776119351387024,78566,70810,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.7863731384277344,73236,68572,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.76202392578125,22524,74510,Unknown Artist,Unknown Artist,portrait,Unknown Genre
Early_Renaissance,Mannerism_Late_Renaissance,0.8698491454124451,57048,27315,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Baroque,0.8515344262123108,41676,10893,michelangelo,rembrandt,religious_painting,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.8931954503059387,25499,56873,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8982095718383789,65326,50124,titian,tintoretto,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8532431125640869,56246,73419,pietro-perugino,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8044237494468689,36471,20623,Unknown Artist,Unknown Artist,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8040003180503845,72830,38972,Unknown Artist,Unknown Artist,Unknown Genre,still_life
Early_Renaissance,High_Renaissance,0.8374336361885071,56646,44083,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,Baroque,0.8350647687911987,31834,17691,Unknown Artist,rembrandt,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8737571835517883,71487,67971,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.7344756722450256,39997,66020,paolo-veronese,peter-paul-rubens,religious_painting,portrait
Mannerism_Late_Renaissance,Baroque,0.8288118839263916,38333,53691,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Mannerism_Late_Renaissance,Rococo,0.8485468626022339,47089,46473,tintoretto,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8258227109909058,30342,43652,Unknown Artist,Unknown Artist,genre_painting,genre_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8925724625587463,72483,78460,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Early_Renaissance,High_Renaissance,0.8896895051002502,40107,21397,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Baroque,Rococo,0.8768665194511414,51074,33966,Unknown Artist,Unknown Artist,landscape,landscape
Baroque,Rococo,0.8205966353416443,71631,50849,Unknown Artist,Unknown Artist,Unknown Genre,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8957701921463013,26261,48085,Unknown Artist,Unknown Artist,sketch_and_study,sketch_and_study
Early_Renaissance,Rococo,0.8834026455879211,73070,75161,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Baroque,Rococo,0.8819544315338135,46955,52264,Unknown Artist,Unknown Artist,landscape,landscape
Mannerism_Late_Renaissance,Baroque,0.897114634513855,78453,74038,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.7967686057090759,28183,47495,Unknown Artist,el-greco,portrait,genre_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.9193030595779419,56046,78481,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,Baroque,0.890802264213562,56031,23506,hans-holbein-the-younger,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8592026829719543,5810,1141,albrecht-durer,rembrandt,religious_painting,sketch_and_study
Mannerism_Late_Renaissance,Baroque,0.8755397796630859,40121,19310,tintoretto,peter-paul-rubens,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8537719249725342,28589,4862,hieronymus-bosch,rembrandt,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.9025095105171204,41863,26204,Unknown Artist,titian,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8778597116470337,27547,56311,Unknown Artist,tintoretto,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8069753646850586,50134,69846,Unknown Artist,Unknown Artist,portrait,Unknown Genre
Mannerism_Late_Renaissance,Rococo,0.8517878651618958,47187,24634,Unknown Artist,Unknown Artist,religious_painting,genre_painting
High_Renaissance,Baroque,0.8151324987411499,44282,64370,Unknown Artist,jacob-jordaens,portrait,portrait
Northern_Renaissance,Rococo,0.8747708797454834,22962,50785,Unknown Artist,thomas-gainsborough,religious_painting,landscape
Early_Renaissance,High_Renaissance,0.9012547135353088,38339,44442,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.8583381175994873,68421,49970,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8972806930541992,69485,78489,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Baroque,Rococo,0.8246016502380371,63870,72409,anthony-van-dyck,Unknown Artist,portrait,Unknown Genre
Mannerism_Late_Renaissance,Rococo,0.8586214184761047,37776,40369,titian,joshua-reynolds,portrait,portrait
Northern_Renaissance,Baroque,0.8734692335128784,40830,36683,Unknown Artist,frans-hals,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8941765427589417,41661,50429,titian,titian,portrait,portrait
High_Renaissance,Rococo,0.8906551599502563,34153,57001,raphael,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.847222089767456,47187,45323,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Baroque,Rococo,0.859137773513794,23086,23857,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.8651319742202759,46641,45462,Unknown Artist,michelangelo,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9085932970046997,69485,25897,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.7731848359107971,46547,32412,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.9200178384780884,55779,19597,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8571845889091492,28659,26976,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8894283175468445,34473,31194,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8618838787078857,21368,71942,Unknown Artist,Unknown Artist,landscape,Unknown Genre
Northern_Renaissance,High_Renaissance,0.7945959568023682,70184,34562,Unknown Artist,Unknown Artist,Unknown Genre,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.7867169380187988,29076,32090,Unknown Artist,el-greco,portrait,religious_painting
Baroque,Rococo,0.8197821974754333,62974,74965,Unknown Artist,Unknown Artist,portrait,Unknown Genre
High_Renaissance,Northern_Renaissance,0.9432592391967773,36425,4321,raphael,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Rococo,0.8927812576293945,62183,29127,raphael,Unknown Artist,sketch_and_study,portrait
Baroque,Rococo,0.9036563634872437,78656,80011,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.8609604835510254,43350,32701,titian,titian,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8505383729934692,41796,43153,raphael,Unknown Artist,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8491100668907166,38892,56112,Unknown Artist,paolo-veronese,portrait,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8435021638870239,64971,39430,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.8663362860679626,55745,37486,Unknown Artist,titian,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.914105236530304,75216,41953,Unknown Artist,el-greco,Unknown Genre,religious_painting
High_Renaissance,Baroque,0.8214020729064941,37361,47974,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8598894476890564,56380,68987,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,Baroque,0.8393325805664062,41761,6118,Unknown Artist,rembrandt,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8401552438735962,55339,37634,Unknown Artist,Unknown Artist,genre_painting,genre_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8791308403015137,46415,65130,titian,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.9187340140342712,26915,56131,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8488026857376099,49334,19482,Unknown Artist,hans-memling,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.9080939888954163,30666,51970,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8052326440811157,46816,75148,Unknown Artist,Unknown Artist,still_life,Unknown Genre
High_Renaissance,Baroque,0.8543806076049805,69752,78682,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Baroque,0.8907427191734314,69785,23457,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting
Early_Renaissance,Northern_Renaissance,0.7793911695480347,31917,9000,Unknown Artist,albrecht-durer,sketch_and_study,sketch_and_study
High_Renaissance,Baroque,0.8852778077125549,73214,2339,Unknown Artist,rembrandt,Unknown Genre,Unknown Genre
Early_Renaissance,High_Renaissance,0.8757750391960144,77433,76507,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.8447999358177185,65576,44758,titian,tintoretto,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8915613293647766,65336,45421,titian,Unknown Artist,portrait,portrait
High_Renaissance,Baroque,0.9038683772087097,40419,78559,michelangelo,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,High_Renaissance,0.8393117785453796,36979,56361,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8799795508384705,37073,33243,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8741090893745422,68258,57095,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting
Northern_Renaissance,High_Renaissance,0.9099543690681458,31571,20088,Unknown Artist,pietro-perugino,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8678513169288635,20255,78523,titian,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,Baroque,0.8727280497550964,72681,33541,Unknown Artist,peter-paul-rubens,Unknown Genre,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.854914128780365,41661,24510,titian,titian,portrait,portrait
High_Renaissance,Northern_Renaissance,0.9116581082344055,62079,8805,michelangelo,albrecht-durer,sketch_and_study,nude_painting
High_Renaissance,Rococo,0.8702653646469116,48496,43734,titian,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.8571593761444092,52518,62270,fra-angelico,Unknown Artist,sketch_and_study,sketch_and_study
High_Renaissance,Mannerism_Late_Renaissance,0.8844098448753357,43505,52366,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8721604347229004,71323,75413,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Rococo,0.8842726349830627,21104,37534,titian,Unknown Artist,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8096318244934082,56472,40276,Unknown Artist,el-greco,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8134626746177673,50422,26525,hans-holbein-the-younger,titian,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8642457127571106,38887,3993,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Baroque,Rococo,0.8723394274711609,31050,63504,anthony-van-dyck,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8555624485015869,17601,64980,rembrandt,joshua-reynolds,religious_painting,portrait
Baroque,Rococo,0.8761915564537048,71631,43111,Unknown Artist,Unknown Artist,Unknown Genre,portrait
Early_Renaissance,High_Renaissance,0.8807316422462463,57075,68630,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.8576880693435669,44431,33854,Unknown Artist,Unknown Artist,religious_painting,genre_painting
High_Renaissance,Northern_Renaissance,0.855000913143158,38325,5035,leonardo-da-vinci,albrecht-durer,sketch_and_study,religious_painting
High_Renaissance,Northern_Renaissance,0.82994544506073,22513,64814,Unknown Artist,hans-holbein-the-younger,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8800484538078308,74520,68612,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Early_Renaissance,High_Renaissance,0.8994343876838684,56604,26827,leonardo-da-vinci,titian,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8761880993843079,75009,70083,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8657389283180237,30880,63764,Unknown Artist,hans-holbein-the-younger,portrait,portrait
High_Renaissance,Northern_Renaissance,0.9277493357658386,52548,57136,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8925932049751282,55869,28999,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Baroque,Rococo,0.8237886428833008,78688,74187,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8466581106185913,38333,33387,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Baroque,Rococo,0.8076409101486206,33817,31074,Unknown Artist,Unknown Artist,portrait,portrait
Baroque,Rococo,0.836123526096344,24579,28036,anthony-van-dyck,Unknown Artist,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8986440300941467,81086,76472,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Baroque,Rococo,0.8072709441184998,78588,42100,Unknown Artist,Unknown Artist,Unknown Genre,portrait
Northern_Renaissance,Baroque,0.8313313126564026,62300,17644,hieronymus-bosch,rembrandt,sketch_and_study,sketch_and_study
Early_Renaissance,High_Renaissance,0.8956772089004517,33067,70330,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8799733519554138,56366,78577,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8809736967086792,69071,70777,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,High_Renaissance,0.83262699842453,55919,38241,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8492998480796814,22846,23493,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,Baroque,0.9195652008056641,55998,31758,Unknown Artist,Unknown Artist,religious_painting,portrait
Baroque,Rococo,0.9112635254859924,71631,28633,Unknown Artist,Unknown Artist,Unknown Genre,portrait
Baroque,Rococo,0.8234868049621582,28250,45994,Unknown Artist,Unknown Artist,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8443194031715393,40830,40344,Unknown Artist,el-greco,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8938713669776917,28215,56162,Unknown Artist,hans-memling,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.865131139755249,49845,49963,Unknown Artist,Unknown Artist,religious_painting,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8369347453117371,43350,64684,titian,el-greco,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.747475802898407,34217,62963,tintoretto,joshua-reynolds,portrait,portrait
Early_Renaissance,High_Renaissance,0.9008064866065979,61990,79401,Unknown Artist,Unknown Artist,sketch_and_study,Unknown Genre
High_Renaissance,Baroque,0.8380927443504333,65170,45419,titian,peter-paul-rubens,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8808375000953674,44946,19492,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.8732954263687134,56046,35923,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.7706437110900879,34969,73236,lucas-cranach-the-elder,Unknown Artist,portrait,Unknown Genre
Early_Renaissance,High_Renaissance,0.7263070344924927,74826,48727,Unknown Artist,michelangelo,Unknown Genre,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8179813623428345,51180,30768,Unknown Artist,frans-hals,portrait,portrait
Baroque,Rococo,0.8619312644004822,769,51758,rembrandt,thomas-gainsborough,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8905396461486816,5810,69294,albrecht-durer,Unknown Artist,religious_painting,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8079280853271484,39753,70525,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8219375014305115,51180,3588,Unknown Artist,rembrandt,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8799245357513428,46415,41273,titian,Unknown Artist,portrait,portrait
