source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre
High_Renaissance,Mannerism_Late_Renaissance,0.8711541295051575,22541,20708,raphael,tintoretto,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8382955193519592,34489,55899,raphael,lucas-cranach-the-elder,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.7929641604423523,47616,41593,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9097879528999329,56580,57080,fra-angelico,hans-memling,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.899479329586029,49358,21469,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8485372066497803,36327,50341,titian,titian,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8779639005661011,56539,29930,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8570184707641602,55779,43136,Unknown Artist,leonardo-da-vinci,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8814460039138794,39923,48216,tintoretto,jacob-jordaens,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8566499948501587,50546,38062,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9035424590110779,32563,56648,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9153382778167725,51425,25952,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8535820841789246,45946,30759,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9090709090232849,34366,39395,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8735934495925903,52327,20905,Unknown Artist,michelangelo,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8710755705833435,34153,55645,raphael,tintoretto,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8673303127288818,51437,19717,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8764167428016663,48338,56117,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9084433913230896,57024,37764,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8908886909484863,56125,56318,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8555408120155334,50628,42915,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8944180607795715,26983,55877,titian,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8925290107727051,35997,33084,Unknown Artist,hans-memling,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8401448130607605,36938,41975,hans-holbein-the-younger,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8907696604728699,37430,38791,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8933252692222595,56350,24291,fra-angelico,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8536155819892883,43505,44499,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9072339534759521,57044,56942,tintoretto,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8851819038391113,22041,26658,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8621289730072021,56862,55864,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.891370952129364,55997,40320,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting
High_Renaissance,Baroque,0.901385486125946,48204,41888,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8583515286445618,23959,56742,fra-angelico,hieronymus-bosch,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8720203042030334,46434,5518,tintoretto,rembrandt,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.855747401714325,25482,55685,pietro-perugino,el-greco,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8813717365264893,57155,21728,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9134494662284851,35718,33049,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8897579312324524,46523,56071,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8746622800827026,42889,44205,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9015587568283081,51425,56778,pietro-perugino,hans-holbein-the-younger,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9236268997192383,56604,24147,leonardo-da-vinci,raphael,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8550163507461548,40757,29148,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8923696279525757,49358,21613,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8865718841552734,47616,47307,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.845164954662323,23475,55883,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8718479871749878,25782,31275,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8026242256164551,4422,50434,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8454370498657227,57011,22046,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8958702683448792,48154,24288,fra-angelico,pietro-perugino,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8993728756904602,28722,30838,hans-memling,pietro-perugino,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8962418437004089,51395,36439,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8880090117454529,56645,57035,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8726713061332703,39920,35979,raphael,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.908982515335083,55869,45156,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8514719605445862,52881,21007,hans-holbein-the-younger,michelangelo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8355463743209839,19508,56833,fra-angelico,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8923385739326477,52622,51642,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8611674308776855,56985,43198,hans-memling,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8728970885276794,44218,23937,Unknown Artist,michelangelo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8325306177139282,44636,47567,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8878792524337769,27333,29952,el-greco,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8296611309051514,19597,8533,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8343976736068726,34489,21013,raphael,hieronymus-bosch,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9149935841560364,40117,21662,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9014788269996643,41936,57054,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.931516706943512,51425,56918,pietro-perugino,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8798730373382568,55910,48394,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9342401027679443,43726,20758,Unknown Artist,raphael,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.7844164967536926,48217,36076,tintoretto,joshua-reynolds,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.9006205201148987,44164,24799,hieronymus-bosch,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9026649594306946,51640,55783,fra-angelico,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8796207308769226,47616,29579,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8910672068595886,56350,47386,fra-angelico,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8908955454826355,29110,30530,Unknown Artist,titian,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9119813442230225,56803,56532,titian,peter-paul-rubens,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8851292133331299,20738,39783,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.893073320388794,41308,48204,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9044492840766907,50641,24793,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8603688478469849,29838,43082,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8858577013015747,51504,55799,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9139840006828308,39498,21214,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8474841117858887,19969,34960,titian,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.7965624332427979,49294,50967,hans-memling,el-greco,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8664873838424683,20728,48702,pietro-perugino,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8799718618392944,56035,3772,titian,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9153297543525696,56509,57009,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8839789628982544,22082,42192,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8372110724449158,44164,55932,hieronymus-bosch,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9014125466346741,29441,50133,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9099880456924438,56907,39768,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8640465140342712,27871,1299,tintoretto,rembrandt,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8985241651535034,51642,56587,Unknown Artist,anthony-van-dyck,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.91004478931427,56286,38269,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9121588468551636,43505,56558,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.888604998588562,38887,12221,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8860963582992554,56035,5376,titian,albrecht-durer,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.900350034236908,22364,42304,tintoretto,peter-paul-rubens,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8567312359809875,48655,17992,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8946396708488464,30850,38441,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8932210803031921,36314,23329,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8855870962142944,22541,49406,raphael,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8723020553588867,56041,24695,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8460577130317688,29533,9150,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8567590117454529,46289,1543,titian,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9363965392112732,47887,42841,Unknown Artist,raphael,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8887288570404053,45891,21854,titian,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8256065845489502,55731,33545,titian,el-greco,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8972499966621399,38887,6635,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8783007264137268,11998,56738,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Baroque,Rococo,0.8635183572769165,32153,37466,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8886367678642273,55624,26835,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8630450963973999,33407,48622,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8548461198806763,57075,6055,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8592729568481445,38887,9015,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9337708950042725,56355,57151,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8938546776771545,22603,45639,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8616004586219788,38887,7890,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9309262037277222,4321,56378,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8277629017829895,23140,35177,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8547459244728088,56544,29782,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9445778727531433,56378,41217,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8680970072746277,55919,21791,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.865132749080658,50267,26706,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8813336491584778,30981,23711,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8793781399726868,25069,36455,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8927497267723083,55624,34815,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8266808390617371,21548,37452,fra-angelico,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8528844118118286,35163,57017,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8705301880836487,55869,39070,Unknown Artist,michelangelo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8146101832389832,56688,17957,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8741864562034607,21956,39920,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.88517165184021,2747,55683,albrecht-durer,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8066458106040955,46517,17673,titian,rembrandt,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8691813349723816,691,51778,albrecht-durer,leonardo-da-vinci,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8726975917816162,46289,56523,titian,titian,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8675075173377991,56703,57032,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8395454287528992,20022,22161,titian,titian,religious_painting,religious_painting
High_Renaissance,Baroque,0.8260375261306763,23117,35863,titian,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8221932649612427,45946,33864,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8117391467094421,48517,56719,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8505024909973145,56202,56242,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8511252403259277,19614,23117,pietro-perugino,titian,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8351214528083801,56496,51797,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8888928294181824,39498,56055,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.902376651763916,57024,52344,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8348255157470703,57022,19628,Unknown Artist,michelangelo,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9437524676322937,53035,55991,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8717119693756104,56982,33628,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8718441128730774,55920,32034,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.9009520411491394,44164,45203,hieronymus-bosch,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9284946322441101,31432,30968,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8737295866012573,50194,42314,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9178819060325623,28008,34462,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.8734065294265747,46312,30459,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9060695171356201,25145,21610,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.920783281326294,56753,25430,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8501297831535339,38461,44399,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8931097388267517,56503,25719,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8761011362075806,32165,32281,michelangelo,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8698491454124451,57048,27315,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8931954503059387,25499,56873,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8374336361885071,56646,44083,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,Baroque,0.8350647687911987,31834,17691,Unknown Artist,rembrandt,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8896895051002502,40107,21397,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.890802264213562,56031,23506,hans-holbein-the-younger,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8755397796630859,40121,19310,tintoretto,peter-paul-rubens,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8778597116470337,27547,56311,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9012547135353088,38339,44442,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.8521327376365662,20640,49970,el-greco,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Rococo,0.8906551599502563,34153,57001,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8651319742202759,46641,45462,Unknown Artist,michelangelo,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9020975828170776,22248,25897,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9200178384780884,55779,19597,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8571845889091492,28659,26976,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8894283175468445,34473,31194,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.785465657711029,24275,32090,Unknown Artist,el-greco,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9432592391967773,36425,4321,raphael,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.7886991500854492,8517,56112,albrecht-durer,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8663362860679626,55745,37486,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.9044520258903503,50882,41953,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9187340140342712,26915,56131,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9080939888954163,30666,51970,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8779910206794739,38990,23457,titian,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8393117785453796,36979,56361,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8799795508384705,37073,33243,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Baroque,0.8739352822303772,56382,57095,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9099543690681458,31571,20088,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8610520362854004,24407,33541,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8844098448753357,43505,52366,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8096318244934082,56472,40276,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8642457127571106,38887,3993,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8457622528076172,56118,5035,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8994343876838684,56604,26827,leonardo-da-vinci,titian,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9277493357658386,52548,57136,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8925932049751282,55869,28999,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.83262699842453,55919,38241,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8938713669776917,28215,56162,Unknown Artist,hans-memling,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8732954263687134,56046,35923,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.7244404554367065,57022,48727,Unknown Artist,michelangelo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.8860026597976685,56745,45259,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8555679321289062,38461,38019,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9076569080352783,56604,22891,leonardo-da-vinci,titian,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.91042560338974,56967,48397,Unknown Artist,michelangelo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8662418723106384,56312,20019,el-greco,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9221664667129517,25709,56875,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9001231789588928,29159,56207,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9035612344741821,56770,21963,Unknown Artist,el-greco,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9150115847587585,30747,39152,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9017927050590515,56379,46806,fra-angelico,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8771172165870667,56563,56659,tintoretto,peter-paul-rubens,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.900777280330658,2747,21160,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8653348684310913,38887,11222,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8482444882392883,19614,20692,pietro-perugino,raphael,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8896164894104004,32795,56886,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8755984306335449,22495,36461,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9242972135543823,28659,56475,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8733807802200317,56309,32488,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,Baroque,0.8324381113052368,46126,27314,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8600162267684937,20866,56687,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.899469256401062,48904,36556,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8332891464233398,44764,18069,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8364197611808777,24911,25233,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8683964014053345,56372,55731,pietro-perugino,titian,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8576533794403076,24497,56769,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8690661787986755,55895,33031,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8424062132835388,23140,19094,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9304060339927673,56229,6436,titian,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.827631413936615,25046,38990,Unknown Artist,titian,religious_painting,religious_painting
